Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,Hydrogen Status Link,NG Vehicle Class,E85 Blender Pump,EV Connector Types
ELEC,GREENTOWN LABS,20 West Service Road,Boston,MA,2210,888-758-4389,42.3490753,-71.0481796,2014-08-11,,,,NEMA520 J1772
ELEC,Palm Springs Nissan,68177 Kyle Rd,Cathedral City,CA,92234,760-328-2828,33.78414,-116.471,2014-04-21,,,,J1772
ELEC,INTERPARK,211 W Adams St,Chicago,IL,60606,888-758-4389,41.8790815,-87.6345612,2014-08-11,,,,NEMA520 J1772
ELEC,PLUGNEVERYWHERE,15116 Storm Dr,Austin,TX,78734,888-758-4389,30.3826427,-97.9338608,2014-08-11,,,,NEMA520 J1772
ELEC,EV CHARGER,18 US-50,Stateline,NV,89449,888-758-4389,38.9595451,-119.9421696,2014-08-11,,,,J1772
ELEC,Antelope Valley Union School District - Desert Pathways High School,6340 W Ave L,Lancaster,CA,93536,,34.660133,-118.241631,2013-12-31,,,,J1772
LPG,Heetco Inc,4201 N Baltimore,Kirksville,MO,63501,660-665-4691,40.2493535,-92.5825874,2014-06-03,,,,
BD,City of Phoenix - Cave Creek Water Yard,21642 N 20th St,Phoenix,AZ,85024,,33.6757876,-112.039871,2013-10-31,,,,
CNG,Trillium CNG,3931 W 1st St,Duluth,MN,55807,800-920-1166,46.751359,-92.14769799999999,2014-08-05,,HD,,
ELEC,PARKING LEVEL 1,1501-1599 Lawrence St,Denver,CO,80202,888-758-4389,39.7480608,-104.9974083,2014-08-11,,,,J1772
ELEC,NYSERDA Headquarters,17 Columbia Cir,Albany,NY,12203,,42.702424,-73.857693,2013-07-31,,,,NEMA520
E85,Speedway #9663,3204 Dixie Hwy,Erlanger,KY,41018,859-341-1442,39.019428,-84.59444309999999,2014-03-06,,,FALSE,
CNG,Evergreen Chevron - South Alabama Gas,831 Liberty Hill Dr,Evergreen,AL,36401,251-578-9439,31.446702,-86.9545847,2013-09-30,,HD,,
ELEC,DEFOUW BMW,320 Sagamore Pkwy S,Lafayette,IN,47905,888-758-4389,40.4124124,-86.8587273,2014-08-11,,,,J1772
BD,National Grid - Bellmore,2400 Sunrise Hwy,Bellmore,NY,11710,,40.6660814,-73.53823799999999,2014-04-04,,,,
CNG,Clean Energy - Seattle-Tacoma International Airport,19425 28th Ave S,Seattle,WA,98188,866-809-4869,47.432619,-122.303307,2014-05-02,,HD,,
ELEC,MCDONALDS,1299 Kildaire Farm Rd,Cary,NC,27511,888-758-4389,35.7622533,-78.7830287,2014-08-11,,,,NEMA520 J1772
LPG,Blick & Blick Oil Inc,203 SE 5th Ave,Aledo,IL,61231,309-582-2012,41.200263,-90.74497,2013-02-28,,,,
ELEC,Uptown Village at Cedar Hill,305 W FM 1382,Cedar Hill,TX,75104,888-998-2546,32.601856,-96.940272,2014-08-11,,,,J1772
ELEC,CARCHARGING,500 Beach St,San Francisco,CA,94133,888-758-4389,37.8071136,-122.4177628,2014-08-11,,,,NEMA520 J1772
ELEC,NRG EV Services,12231 Katy Fwy,Houston,TX,77079,,29.78371811,-95.60407,2013-12-31,,,,NEMA520 J1772
ELEC,Seven Feathers Truck and Travel Center,130 Creekside Dr,Canyonville,OR,97417,503-892-7345  541-839-3110,42.940685,-123.290061,2013-07-31,,,,NEMA515
ELEC,Ross,711 Keeau Moku St,Honolulu,HI,96814,888-833-2148,21.294867,-157.8408,2014-05-02,,,,J1772
ELEC,Fred Beans Nissan,55 Autopark Blvd,Limerick,PA,19468,610-495-1856,40.217462,-75.548337,2014-04-21,,,,J1772
LPG,INDOT - North Vernon Maintenance Unit,2900 N State Highway 3,North Vernon,IN,47265,,39.027716,-85.640126,2013-08-31,,,,
ELEC,METRO NASHVILLE,1748 21st Ave N,Nashville,TN,37208,888-758-4389,36.1792063,-86.8112841,2014-08-11,,,,J1772
ELEC,Petro Automotive Group,6248 Highway 98 W,Hattiesburg,MS,39402,601-264-4411,31.3197644,-89.3928128,2014-04-21,,,,J1772
ELEC,Applebee's - Tesla,4101 Vine St,Hays,KS,67601,877-798-3752,38.900543,-99.319142,2014-07-03,,,,TESLA
E85,Kroger #409,3105 N Bend Rd,Hebron,KY,41048,859-962-4900,39.0658498,-84.7032466,2014-07-02,,,FALSE,
LPG,Southern LP Gas Inc,1428 Highway 82 E,Lewisville,AR,71845,870-921-4455,33.357828,-93.601953,2014-04-04,,,,
E85,Thorntons #124,15918 S Weber,Lockport,IL,60441,815-254-3573,41.594821,-88.123381,2013-04-30,,,FALSE,
LPG,AmeriGas,22273 Echo Ln,Merrifield,MN,56465,218-828-4281  800-929-4146,46.476036,-94.171866,2014-03-06,,,,
ELEC,El Paso Int'l Airport- Short-Term Parking,6701 Convair,El Paso,TX,79925,888-998-2546,31.798056,-106.394744,2014-08-11,,,,J1772
LPG,Mike Groves Oil Inc - U-Haul,801 E Madison Ave,Arkansas City,KS,67005,620-442-3225  620-442-0480,37.055356,-97.029931,2013-02-28,,,,
E85,Phillips Energy Inc,2586 George Washington Memorial Hwy,Hayes,VA,23072,804-642-2166,37.280021,-76.50378,2013-11-30,,,FALSE,
ELEC,J&R Housing,203 Orchard Ln,Hills,MN,56138,507-962-3368,43.53085,-96.36308,2013-08-31,,,,NEMA520 J1772
ELEC,Valleybrook Corporate Center,301 Lindenwood Drive,Malvern,PA,19355,800-663-5633,40.0497112,-75.5275164,2014-08-11,,,,J1772
ELEC,University of Hawaii - Faculty Housing,3029 Lowrey Ave,Honolulu,HI,96822,650-845-2869,21.308162,-157.806897,2014-05-02,,,,J1772
ELEC,FLA TURNPIKE,Snapper Creek Plaza,Miami,FL,33186,888-758-4389,25.6606246,-80.3869827,2014-08-11,,,,NEMA520 J1772
CNG,Department of Commerce,100 Bureau Dr,Gaithersburg,MD,20899,,39.140096,-77.218394,2014-08-05,,HD,,
ELEC,Nissan of Turnersville,3400 Route 42,Turnersville,NJ,8012,856-629-1900,39.73051,-75.02905799999999,2014-04-21,,,,J1772
BD,Zoomerz #59 - Exxon,905 Cosby Hwy,Newport,TN,37821,423-623-4724,35.949902,-83.202626,2014-08-05,,,,
LPG,U-Haul,3138 Mobile Hwy,Montgomery,AL,36108,334-262-7701,32.345877,-86.340489,2013-03-31,,,,
ELEC,Jones Motor Co,1260 Wayne Rd,Savannah,TN,38372,731-925-0367,35.2263242,-88.2412753,2014-05-02,,,,J1772
LPG,U-Haul,24875 Groesbeck Hwy,Warren,MI,48089,586-773-8380,42.477538,-82.982061,2014-05-02,,,,
CNG,Northeast Oklahoma Public Facilities Authority - Stilwell,Rural Route 6,Stilwell,OK,74960,918-696-4177,35.841767,-94.632369,2014-08-05,,HD,,
LPG,KB Johnson Oil & Gas Co,1709 N Main St,Fuquay-Varina,NC,27526,919-552-5474,35.597609,-78.759114,2014-07-02,,,,
E85,Hy-Vee,636 Lincoln Way,Ames,IA,50010,515-232-0856,42.0228095,-93.618916,2014-04-04,,,FALSE,
ELEC,"Walgreens - Boulder, CO #12683",2870 28th St,Boulder,CO,80301,800-663-5633,40.0282811,-105.2582581,2014-08-11,,,,J1772
ELEC,Pioneer Villa Truck Plaza,33180 Highway 228,Halsey,OR,97348,888-833-2148,44.3877342,-123.0575716,2014-05-02,,,,J1772 CHADEMO
ELEC,CARCHARGING,851 Avenue of the Americas,New York,NY,10001,888-758-4389,40.7472165,-73.9898959,2014-08-11,,,,J1772
ELEC,"Walgreens - San Jose, CA #12548",1130 Foxworthy Avenue,San Jose,CA,95118,800-663-5633,37.2779489,-121.8801996,2014-08-11,,,,J1772
ELEC,Washington Blvd,9711 Washingtonian Boulevard,Gaithersburg,MD,20878,800-663-5633,39.111969,-77.191232,2014-08-11,,,,J1772
E85,Henry's Travel Plaza,1935 Old Edisto Dr,Orangeburg,SC,29115,803-534-5877,33.4816571,-80.8831501,2014-06-03,,,FALSE,
LPG,Safe & Secure,1542 Winchester Rd,Huntsville,AL,35811,256-852-0805,34.806542,-86.516612,2013-02-28,,,,
ELEC,Ewing Kessler,1631 Century Center Parkway,Memphis,TN,38134,888-998-2546,35.16919,-89.839327,2014-08-11,,,,J1772
ELEC,Premier Chevrolet,512 Providence Rd,Brooklyn,CT,6234,860-774-1100,41.79918,-71.9068,2014-05-02,,,,J1772
E85,MAPCO #4065,13200 Kingston Ave,Chester,VA,23836,804-530-2106,37.345491,-77.3440789,2013-01-31,,,FALSE,
ELEC,Bob Allen Nissan,725 N Maple Ave,Danville,KY,40422,888-309-6863,37.657957,-84.7835623,2014-05-02,,,,J1772
ELEC,Van Wilgen's Garden Center,51 Valley Rd,North Branford,CT,6471,203-488-2110,41.3073297,-72.76610529999999,2014-06-03,,,,J1772
E85,Kum & Go #804,124 S Main St,Watford City,ND,58854,701-842-4119,47.8003723,-103.2831465,2014-03-06,,,FALSE,
LPG,Phelps Sungas Inc,224 Cross Rd,Geneva,NY,14456,315-789-3285  800-458-4485,42.935011,-76.975578,2014-04-04,,,,
ELEC,Alabama Power - Visitor Lot,600 N 18th St,Birmingham,AL,35203,,33.518107,-86.81283599999999,2014-04-04,,,,NEMA1450
ELEC,White Bear Mitsubishi Suzuki,3400 Highway 61,White Bear Lake,MN,55110,651-483-9106,44.9490519,-93.0945937,2014-04-21,,,,J1772
ELEC,City of Chicago,1685 N Throop St,Chicago,IL,60642,,41.91435,-87.6622,2013-11-30,,,,NEMA520
LPG,Bud's LP Gas & Supplies,225 Grand St,Channelview,TX,77530,281-457-2456,29.7764187,-95.1375111,2013-02-28,,,,
ELEC,New Horizons Computer Learning,"9115 Cross Park Dr, Building C",Knoxville,TN,37923,888-998-2546,35.923445,-84.088335,2014-08-11,,,,J1772
LPG,Carolane Propane Gas Inc,1010 W Innes St,Salisbury,NC,28144,704-636-6391,35.6756762,-80.4794267,2014-07-02,,,,
E85,McClure Oil #9,2970 W State Rd 18,Kokomo,IN,46901,765-452-2709,40.5848662,-86.1268052,2014-07-03,,,FALSE,
LPG,Pennsylvania Turnpike Mount Gretna Maintenance Facility,3014 Pinch Rd,Manheim,PA,17545,,40.2276956,-76.451025,2013-07-31,,,,
ELEC,Vacaville Regional Transport Center - Inductive,190 Hickory Ln,Vacaville,CA,95688,707-449-5424,38.35172,-121.987,2013-08-25,,,,
ELEC,C&C HONOLULU,1031 Nuuanu Ave,Honolulu,HI,96817,888-758-4389,21.3105431,-157.8622437,2014-08-11,,,,J1772
ELEC,Eisenhauer Nissan,6345 Penn Ave,Wernersville,PA,19565,610-678-8071,40.333592,-76.0935219,2014-04-21,,,,J1772
ELEC,MT CLEMENS DDA,39 N Main St,Mt Clemens,MI,48043,888-758-4389,42.5981102,-82.8774643,2014-08-11,,,,J1772
CNG,PG&E Salinas Service Center,390 Griffin St,Salinas,CA,93901,800-684-4648,36.6713108,-121.6409969,2014-05-02,,MD,,
CNG,Princeton Plasma Physics Laboratory,100 Stellarator Rd,Princeton,NJ,8453,,40.350011,-74.604169,2014-08-05,,HD,,
LPG,Blossman Gas Inc,207B S Main St,Gordonsville,VA,22942,540-832-0090,38.1345406,-78.1864773,2013-02-28,,,,
ELEC,Hazard Center,7510 Hazard Center Drive,San Diego,CA,92108,888-998-2546,32.770343,-117.159027,2014-08-11,,,,J1772
LPG,Adobe Propane,2801 Siler Ln,Santa Fe,NM,87507,505-438-0106  800-569-1785,35.659906,-105.992482,2013-02-28,,,,
ELEC,OAK PARK,5701-5821 Conifer St,Oak Park,CA,91377,888-758-4389,34.1711489,-118.7665432,2014-08-11,,,,NEMA520 J1772
ELEC,FRED MEYER - #360 Stadium,100 NW 20th Place,Portland,OR,97209,888-998-2546,45.523689,-122.692838,2014-08-11,,,,J1772
ELEC,STATION 1,10500 NW 12th St,Doral,FL,33172,888-758-4389,25.782977,-80.366454,2014-08-11,,,,CHADEMO
ELEC,COUNTY OF SB,6728 S Via Real,Carpinteria,CA,93013,888-758-4389,34.3756447,-119.4783859,2014-08-11,,,,J1772
LPG,U-Haul,2540 S Crater Rd,Petersburg,VA,23805,804-861-9789,37.1975869,-77.3767747,2013-10-31,,,,
BD,Lawrence Berkeley National Laboratory,1 Cyclotron Rd,Berkeley,CA,94720,,37.876706,-122.246067,2014-08-05,,,,
ELEC,G1P2 EV,3953 Maple Ave,Dallas,TX,75219,888-758-4389,32.8044391,-96.8164243,2014-08-11,,,,J1772
LPG,Al Parsch Oil & Propane Co,5923 W Imlay City Rd,Imlay City,MI,48444,810-724-6425,43.04903789999999,-83.1105156,2014-05-02,,,,
ELEC,Doubletree at SeaWorld Orlando,10100 International Dr,Orlando,FL,32821,407-352-1100  800-327-0363,28.41858,-81.4626,2014-08-05,,,,J1772
ELEC,Hoag Health Center Huntington Beach,19582 Beach Blvd,Huntington Beach,CA,92648,800-663-5633,33.678095,-117.987419,2014-08-11,,,,J1772
ELEC,"Walgreens - Decatur, GA #7478",2781 LaVista Rd,Decatur,GA,30033,800-663-5633,33.824257,-84.292605,2014-08-11,,,,J1772
ELEC,CARCHARGING,969 Main St,Weymouth,MA,2190,888-758-4389,42.1717602,-70.9559355,2014-08-11,,,,NEMA520 J1772
ELEC,Westar Energy - Gordon Evans Energy Center,6001 N 151 St W,Colwich,KS,67030,800-383-1183,37.790383,-97.522655,2013-09-25,,,,J1772
ELEC,Citrus Heights City Hall,6237 Fountain Square Dr,Citrus Heights,CA,95621,916-725-2448,38.67995,-121.2989,2013-12-31,,,,J1772
E85,Kum & Go #121,12041 Douglas Pkwy,Urbandale,IA,50323,515-278-0308,41.62992,-93.783089,2014-03-06,,,FALSE,
ELEC,Illinois Institute of Technology,3201 S State St,Chicago,IL,60616,312-567-8968,41.83545303,-87.62598419,2013-12-31,,,,J1772 CHADEMO
LPG,Ferrellgas,439 S Knot St,Memphis,MO,63555,,40.4529795,-92.1661038,2014-06-03,,,,
ELEC,CARCHARGING,14955 Shady Grove Rd,Rockville,MD,20850,888-758-4389,39.0985066,-77.1917176,2014-08-11,,,,J1772
E85,Family Express - Hobart County Line Rd,9521 E Ridge Rd,Hobart,IN,46342,219-942-4978,41.549973,-87.222055,2014-07-02,,,FALSE,
ELEC,TACOMA PARKS,3873 S 66th St,Tacoma,WA,98409,888-758-4389,47.1982689,-122.4892197,2014-08-11,,,,NEMA520 J1772
ELEC,Landers McLarty Nissan,2501 SE Moberly Ln,Bentonville,AR,72712,479-845-8484,36.3454219,-94.1835127,2014-04-21,,,,J1772
ELEC,Santa Fe Christian Schools,838 Academy Drive,Solana Beach,CA,92075,888-998-2546,32.991498,-117.257254,2014-08-11,,,,J1772
LPG,Pilot-Flying J,122 Fitzhenry Rd,Smithton,PA,15479,724-872-4050,40.1698362,-79.7316042,2014-08-05,,,,
LPG,Wells Propane Inc,13955 Lamoille Hwy,Spring Creek,NV,89815,775-753-6788,40.75121,-115.629484,2013-02-28,,,,
ELEC,TAMPA BAY ARENA,401 Channelside Drive,Tampa,FL,33602,888-758-4389,27.9425974,-82.4518925,2014-08-11,,,,NEMA520 J1772
ELEC,Gold Parking Lot,110 9th Ave SW,Puyallup,WA,98371,888-998-2546,47.184778,-122.29331,2014-08-11,,,,J1772
LPG,DeCarli's Propane,423 Wilson St,Petaluma,CA,94952,707-762-4511,38.236513,-122.629384,2014-05-02,,,,
ELEC,OUC,1104 Lakeshore Blvd,St Cloud,FL,34769,888-758-4389,28.2590656,-81.2811661,2014-08-11,,,,NEMA520 J1772
ELEC,Novus - Visitor Parking,20 Research Park Dr,Saint Charles,MO,63304,,38.709225,-90.68293,2013-11-30,,,,NEMA520 J1772
ELEC,CITY OF OLDSMAR,207 State St E,Oldsmar,FL,34677,888-758-4389,28.0359249,-82.6603012,2014-08-11,,,,NEMA520 J1772
ELEC,"Walgreens - Newberg, OR #6664",1840 Portland Rd,Newberg,OR,97132,800-663-5633,45.3018841,-122.961252,2014-08-11,,,,J1772
E85,Holiday Stationstore #333,7287 161st St W,Lakeville,MN,55044,952-997-2266,44.7157269,-93.24771799999999,2014-04-04,,,FALSE,
ELEC,SULLYS WEST LOT,13101 S Virginia St,Reno,NV,89511,888-758-4389,39.4149106,-119.7558295,2014-08-11,,,,J1772
ELEC,SARASOTA COUNTY,6250 Longwood Run Blvd,Sarasota,FL,34243,888-758-4389,27.3860302,-82.4819183,2014-08-11,,,,NEMA520 J1772
LPG,U-Haul,3800 N Causeway Blvd,Metairie,LA,70002,504-837-4122,30.0168805,-90.154864,2014-04-04,,,,
BD,Propel Fuels - Chevron,102 E Huntington Dr,Arcadia,CA,91006,626-446-7423,34.1396291,-118.027917,2013-11-30,,,,
E85,Eddie's Service Center - Citgo,753 E Main St,Kings Park,NY,11754,631-265-4408,40.8820603,-73.2208967,2014-04-04,,,FALSE,
CNG,Clean N' Green - Waste Management,2137 W Williams Dr,Phoenix,AZ,85027,800-950-3835,33.6902384,-112.105904,2014-04-04,,HD,,
ELEC,City of Raleigh - City Center Deck,429 S Wilmington St,Raleigh,NC,27601,919-996-3030,35.7748033,-78.6382924,2014-07-03,,,,NEMA520 J1772
ELEC,Alamo Rent-A-Car - Nimitz,3055 N Nimitz Hwy,Honolulu,HI,96819,,21.3356432,-157.9080254,2014-05-02,,,,J1772
ELEC,Reliable Nissan,9901 Coors Blvd NW,Albuquerque,NM,87114,505-338-3888,35.19438,-106.658188,2014-04-21,,,,J1772
ELEC,Casa Encantada,300 S Bedford Dr,Beverly Hills,CA,90212,888-998-2546,34.06212402,-118.404,2013-11-25,,,,J1772
E85,Georgetown Sunoco,2450 Wisconsin Ave NW,Washington,DC,20007,202-337-6277,38.9223019,-77.0729773,2013-10-31,,,FALSE,
LPG,U-Haul,2242 White Bear Ave,Maplewood,MN,55109,651-770-3601,45.00895,-93.024239,2014-03-06,,,,
ELEC,Vision Care Associates,4933 Benchmark Centre Dr,Swansea,IL,62226,618-530-6123,38.570851,-89.96501,2013-12-31,,,,J1772
ELEC,NRG eVgo - Park 'N Fly,800 Royal Ln,Coppell,TX,75019,877-455-3833,32.94617,-97.0197,2014-07-03,,,,J1772
ELEC,Colfax Railroad Depot - Amtrak Station,1 S Railroad Ave,Colfax,CA,95713,530-346-2313,39.099117,-120.9532,2013-12-31,,,,NEMA520 J1772
ELEC,Baltimore Washington Medical Center,300 Hospital Dr,Glen Burnie,MD,21061,410-787-4412,39.139263,-76.62242,2013-02-28,,,,NEMA520
ELEC,Hoselton Nissan,66 Marsh Rd,East Rochester,NY,14445,585-385-3560,43.100195,-77.4825982,2014-04-21,,,,J1772
CNG,Sacramento State Garage,1416 10th St,Sacramento,CA,95814,,38.5752714,-121.4959965,2014-05-02,,HD,,
ELEC,Mossy Nissan El Cajon,1170 W Main St,El Cajon,CA,92020,619-588-0500,32.7949809,-116.9769951,2014-04-21,,,,J1772
ELEC,Ann Arbor DDA - Ann Ashley Parking Structure,120 W Ann St,Ann Arbor,MI,48104,734 994-6697,42.28283,-83.749331,2014-05-02,,,,J1772
E85,Kum & Go #509,1203 Blairs Ferry Rd,Marion,IA,52302,319-373-3165,42.0323271,-91.62395769999999,2014-03-06,,,TRUE,
E85,Marine Corps Air Ground Combat Center,Rainbow Canyon Rd & Boonies Blvd,Twentynine Palms,CA,92278,,34.249661,-116.073153,2014-08-05,,,FALSE,
ELEC,Sacramento Municipal Utility District,6151 S St,Sacramento,CA,95817,916-517-0363,38.5522844,-121.4326497,2014-04-04,,,,J1772
LPG,Menards,1100 Avenue of Mid-America,Effingham,IL,62401,217-347-3000,39.1402643,-88.5563469,2013-06-30,,,,
ELEC,CCSF-SFMTA,360 Grove St,San Francisco,CA,94102,888-758-4389,37.778097,-122.422812,2014-08-11,,,,NEMA520 J1772
ELEC,OAK INT AIRPORT,1Airport Drive,Oakland,CA,94621,888-758-4389,37.7115993,-122.2121335,2014-08-11,,,,NEMA520 J1772
BD,National Grid - Hicksville,175 E Old Country Rd,Hicksville,NY,11801,,40.76616,-73.51237499999999,2014-04-04,,,,
ELEC,350GREEN,7200  Roosevelt Rd.,Forest Park,IL,60130,888-758-4389,41.8644257,-87.8175125,2014-08-11,,,,J1772
CNG,Fort Eustis,1387 Jackson Ave,Fort Eustis,VA,23604,,37.1548915,-76.5777056,2013-12-31,,HD,,
E85,Mobil On the Run #607,9403 Page Ave,Saint Louis,MO,63132,314-262-7082,38.687484,-90.3627379,2014-03-06,,,FALSE,
CNG,New York State Department of Transportation,2441 S Union St,Spencerport,NY,14559,,43.169328,-77.80646399999999,2014-04-04,,MD,,
ELEC,101 Elliott,101 Elliott Avenue West,Seattle,WA,98121,800-663-5633,47.619075,-122.359573,2014-08-11,,,,J1772
LPG,Titan Propane,15173 State Highway 13,Kimberling City,MO,65686,417-739-2785,36.646936,-93.417317,2014-06-03,,,,
E85,Pro Co-op Cenex,101 N Main St,Pocahontas,IA,50574,712-335-3575,42.73366499999999,-94.66891659999999,2014-04-04,,,FALSE,
ELEC,CARCHARGING,20 W 64th St,New York,NY,10023,888-758-4389,40.7716446,-73.9810333,2014-08-11,,,,J1772
LPG,Lampton-Love of Crystal Springs,716 W Georgetown St,Crystal Springs,MS,39059,601-892-8936,31.9904893,-90.3638921,2014-06-03,,,,
ELEC,TRANSPORTATION,122 W Lanvale St,Baltimore,MD,21217,888-758-4389,39.307218,-76.621961,2014-08-11,,,,J1772
BD,Charleston Air Force Base,200 Long St,Charleston,SC,29404,,32.9088742,-80.050339,2014-08-05,,,,
CNG,Price Operations Center,322 W 1100 N,Price,UT,84501,,39.618267,-110.822351,2013-09-30,,MD,,
ELEC,NAUNA'S,148 Valley Road,Montclair,NJ,7042,888-758-4389,40.8232524,-74.2195452,2014-08-11,,,,NEMA520 J1772
ELEC,Doubletree Hotel and Restaurant,1850 Old Fort Parkway,Murfreesboro,TN,37129,888-998-2546,35.847488,-86.424329,2014-08-11,,,,J1772
LPG,Ferrellgas,US Route 10,Tollesboro,KY,41189,800-258-1587,38.52881,-83.5603,2014-07-03,,,,
E85,Meijer Gas #47,746 E 16th St,Holland,MI,49423,616-355-4829,42.781304,-86.073807,2014-05-02,,,FALSE,
ELEC,Lupient Nissan,4642 Highway 52 N,Rochester,MN,55901,507-252-5577,44.071726,-92.5036817,2014-04-21,,,,J1772
ELEC,"CHARLOTTE, NC",Compass St,Huntersville,NC,28078,888-758-4389,35.4136963,-80.8571777,2014-08-11,,,,J1772
ELEC,City of Northampton - Fire Department,26 Carlon Dr,Northampton,MA,1060,413-587-1032,42.331987,-72.63539,2014-07-03,,,,J1772
LPG,Cleburne Propane,2411 Highway 377 E,Granbury,TX,76049,817-279-8750,32.447212,-97.743203,2013-02-28,,,,
ELEC,Hawkinson Nissan,5513 Miller Circle Dr,Matteson,IL,60443,708-720-4800,41.50489,-87.748195,2014-04-21,,,,J1772
ELEC,Jackson Armory,6255 NE Cornfoot Rd,Portland,OR,97218,888-998-2546,45.57556,-122.59849,2014-08-11,,,,J1772
ELEC,Garrand's Nissan,4670 State Route 9,Plattsburgh,NY,12901,518-561-1210,44.66739,-73.444127,2014-04-21,,,,J1772
ELEC,Nissan of Burleson,300 N Burleson Blvd,Burleson,TX,76028,817-484-3500,32.5478168,-97.3150685,2014-04-21,,,,J1772
LPG,INDOT - Monticello Subdistrict,12209 N 1200 W,Monticello,IN,47960,,40.7257406,-86.7540689,2013-08-31,,,,
ELEC,Long Beach - Admiral Kidd Park,2125 Santa Fe Ave,Long Beach,CA,90810,888-998-2546,33.795752,-118.2155739,2014-08-11,,,,J1772
ELEC,Connell Nissan,2850 Harbor Blvd,Costa Mesa,CA,92626,714-444-4220,33.675336,-117.9186698,2014-04-21,,,,J1772 CHADEMO
LPG,Starvin Sam's,3310 Slater Rd,Ferndale,WA,98248,360-384-0454,48.8196749,-122.661108,2014-06-03,,,,
ELEC,Southern California Edison - Long Beach Service Center,2800 E Willow St,Long Beach,CA,90806,,33.8035349,-118.157638,2012-07-31,,,,J1772
ELEC,Oregon Department of Energy,625 Marion St NE,Salem,OR,97301,503-378-3265,44.94399,-123.033,2012-06-25,,,,NEMA520
ELEC,Empire Nissan,1377 Kettering Loop,Ontario,CA,91761,909-390-9977,34.049634,-117.54743,2014-04-21,,,,J1772
ELEC,"Keep it Simple, Inc",12526 Avondale Road NE,Redmond,WA,98052,888-998-2546,47.711721,-122.086858,2014-08-11,,,,J1772
CNG,"Memphis Light, Gas and Water - Hickory Hill CNG",3466 Lichterman Rd,Memphis,TN,38115,901-320-1473,35.0538564,-89.8653425,2014-08-05,,HD,,
BD,Brookhaven National Laboratory,Brookhaven Ave,Upton,NY,11973,,40.866844,-72.873323,2014-08-05,,,,
ELEC,Pine Tree Plaza,2125 S Broadway,Santa Maria,CA,93454,805-969-7500,34.9215469,-120.4362737,2013-05-31,,,,J1772
ELEC,FIRST GREEN BNK,1391 Citrus Tower Blvd,Clermont,FL,34711,888-758-4389,28.5482235,-81.723053,2014-08-11,,,,NEMA520 J1772
ELEC,Asheboro Nissan,1635 E Dixie Dr,Asheboro,NC,27203,336-625-2500,35.704572,-79.781612,2014-05-02,,,,J1772
ELEC,EDWARD HOSPITAL,801 S Washington St,Naperville,IL,60540,888-758-4389,41.7604198,-88.1519235,2014-08-11,,,,J1772
E85,Shell Express Mart,4804 Grandview Ave,Muscatine,IA,52761,563-264-2580,41.3822467,-91.1065252,2014-04-04,,,FALSE,
ELEC,Folsom Premium Outlets - Tesla,13000 Folsom Blvd,Folsom,CA,95630,877-798-3752,38.6426258,-121.1895079,2014-04-21,,,,TESLA
LPG,Chicago Northwest KOA,8404 S Union Rd,Union,IL,60180,815-923-4206,42.206221,-88.5502396,2014-03-06,,,,
ELEC,Pellissippi State (Magnolia Ave),1610 E Magnolia Ave,Knoxville,TN,37917,888-998-2546,35.977993,-83.907603,2014-08-11,,,,J1772
E85,Safa Express BP,725 Grayson Hwy,Lawrenceville,GA,30046,770-277-1119,33.956197,-83.988108,2013-07-31,,,FALSE,
ELEC,ENTERGY,2801 S University Ave,Little Rock,AR,72204,888-758-4389,34.723541,-92.3395422,2014-08-11,,,,NEMA520 J1772
ELEC,GEORGETOWN,402 W 8th St,Georgetown,TX,78626,888-758-4389,30.6365776,-97.6795807,2014-08-11,,,,NEMA520 J1772
CNG,Tehachapi Unified School District,401 East H St,Tehachapi,CA,93561,661-822-2115,35.1323175,-118.4425424,2014-05-02,,HD,,
ELEC,MAPLE AV GARAGE,1810 Maple Ave,Evanston,IL,60202,888-758-4389,42.0501714,-87.6851274,2014-08-11,,,,J1772
E85,Greystone Shell,5408 US 280,Birmingham,AL,35242,205-991-5322,33.4180943,-86.6696697,2014-02-05,,,FALSE,
CNG,Engineered Energy Solutions,108 Hoffman Ln,Islandia,NY,11749,631-702-5957,40.80511,-73.1879,2012-11-30,,,,
